candidate_id,company_name,industry_group,evidence_source,evidence_url,evidence_date,close_date,internship_signal,application_signal,importability,company_scale,review_state,last_reviewed,notes
ICU-0199,中兴通讯股份有限公司,telecommunications,university,https://www.career.zju.edu.cn/jyxt/sczp/zphgl/ckZphsqdw.zf?zphbh=4C8F732348675807E0653A68DD0E9B18,2026-03-27,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,参加材化实习就业双选会但需确认明确实习岗位
ICU-0200,江苏普润生物医药有限公司,biotechnology,university,https://www.career.zju.edu.cn/jyxt/sczp/zphgl/ckZphsqdw.zf?zphbh=4C8F732348675807E0653A68DD0E9B18,2026-03-27,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,参加材化实习就业双选会但需确认明确实习岗位
ICU-0201,合肥综合性科学中心数据空间研究院有限公司,public_research,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0202,科大国盾量子技术股份有限公司,quantum_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0203,力高新能源技术股份有限公司安徽分公司,energy_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0204,科大智能物联技术股份有限公司,iot,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0205,安徽容知日新科技股份有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0206,安徽安科生物工程集团股份有限公司,biotechnology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0207,本源量子计算科技合肥股份有限公司,quantum_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0208,合肥移瑞通信技术有限公司,telecommunications,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0209,安徽兆尹信息科技股份有限公司合肥研发中心,enterprise_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0210,合肥天地宽视信息科技有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0211,合肥欧力杰智能装备系统有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0212,合肥铜冠信息科技有限责任公司,enterprise_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0213,合肥芯谷微电子股份有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0214,安徽清新互联信息科技有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0215,宏晶微电子科技股份有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0216,合肥幺正量子科技有限公司,quantum_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0217,安徽雷炎电子科技有限公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0218,合肥微崇生物科技有限公司,biotechnology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0219,安徽中科宇疆科技有限公司,aerospace,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0220,合肥磐芯电子有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0221,安徽兰科智能科技有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0222,合肥安迅精密技术有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0223,安徽维德动力科技股份有限公司,energy_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0224,富芯微电子有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0225,合肥甘尧电子科技有限公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0226,安徽科创中光科技股份有限公司,environmental_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0227,合肥澎湃能源技术有限公司,energy_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0228,合肥巨阙电子有限公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0229,正弦空间安徽科技有限公司,aerospace,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0230,安徽博微智能电气有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0231,星能玄光科技有限责任公司,energy_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0232,合肥岩磁科技有限公司,new_materials,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0233,安徽皖仪科技股份有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0234,合肥新东方培训学校有限公司,education,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0235,安徽芯核防务装备技术股份有限公司,aerospace,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0236,科大国创软件股份有限公司,enterprise_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0237,合肥中科智存科技有限公司,digital_infrastructure,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0238,合肥睿科微电子有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0239,安徽中盛溯源生物科技股份有限公司,biotechnology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0240,合肥恒力装备有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0241,合肥中恒微半导体有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0242,合肥图迅电子科技有限公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0243,润宇科技有限公司,technology_service,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认主体和明确实习岗位
ICU-0244,中科恒研智能科技有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0245,合肥中颖电子有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0246,安徽国科量子网络有限公司,quantum_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0247,合肥君正科技有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0248,安徽云玺量子科技有限公司,quantum_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0249,安徽中科合能电力科技有限责任公司,energy_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0250,合肥云诊信息科技有限公司,health_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0251,合肥中科类脑智能技术有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0252,合肥影炬创新技术有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0253,合肥新青罗网络科技有限公司,internet,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0254,安徽数自星智能科技有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0255,合肥普路拓软件技术有限公司,enterprise_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0256,合肥常春藤移动科技有限公司,internet,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0257,安徽芯纪元科技有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0258,合肥中科普瑞昇生物医药科技有限公司,biotechnology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0259,安徽行一新能源技术有限公司,energy_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0260,合肥召洋电子科技有限公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0261,中检集团天帷网络安全技术合肥有限公司,cybersecurity,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0262,安徽省安策智库咨询有限公司,consulting,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0263,安徽深蓝医疗科技股份有限公司,medical_device,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0264,安徽多点美好智能科技有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0265,合肥谦川智行科技有限公司,intelligent_vehicle,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0266,合肥辉愈科技有限公司,health_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0267,安徽一视科技有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0268,安徽米视科技有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0269,汇京聚慧教育科技安徽有限公司,education,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0270,安徽曦融兆波科技有限公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0271,安徽聚视鹰科技有限公司,ai_software,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0272,电堆科技合肥有限公司,energy_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0273,合肥鹰眼智能机器人有限公司,ai_robotics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0274,合肥超科电子有限公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0275,合肥正阳光电科技有限责任公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0276,四创电子股份有限公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0277,科大智能科技股份有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0278,科威尔技术股份有限公司,energy_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0279,安徽交控工程集团有限公司,engineering_service,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0280,安徽万瑞冷电科技有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0281,合肥凌达压缩机有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0282,合肥新沪屏蔽泵有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0283,安徽万宇机械设备科技有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0284,合肥中科离子医学技术装备有限公司,medical_device,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0285,伏达半导体合肥股份有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0286,合肥博微电气科技有限公司,intelligent_manufacturing,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0287,合肥机数量子科技有限公司,quantum_technology,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0288,中能建建筑集团有限公司,engineering_service,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0289,合肥华耀电子工业有限公司,electronics,university,https://career.sustech.edu.cn/detail/jobfair?id=27576,2026-03-11,unknown,discovery_only,unknown,not_ready,unknown,discovered,2026-07-26,合肥高新区组团招聘名单命中但需确认明确实习岗位
ICU-0290,壳牌中国,energy,university,https://www.career.zju.edu.cn/jyxt/sczp/zpztgl/ckZpgwXq.zf?zpxxbh=4DBD9E635ED215A6E0653A68DD0E9B18,2026-03-24,2026-07-31,active_explicit,official_url,candidate,unknown,application_chain_checked,2026-07-26,两个月全职实习且高校原文给出企业Workday申请页
ICU-0291,中国建设银行浙江省分行,finance,university,https://www.career.zju.edu.cn/jyxt/sczp/zpztgl/ckZpgwXq.zf?zpxxbh=536AD06CA17B5FF4E0653A68DD0E9B18,2026-06-04,2026-06-22,expired,official_url,rejected,unknown,rejected_expired,2026-07-26,本次建习生报名截止日期已过
ICU-0292,新华三集团,digital_infrastructure,university,https://www.career.zju.edu.cn/jyxt/sczp/zpztgl/ckZpgwXq.zf?zpxxbh=53417D9F53BD0804E0653A68DD0E9B18,2026-06-01,unknown,active_needs_recheck,unknown,not_ready,unknown,internship_evidence_checked,2026-07-26,实习体验生项目明确但当前岗位和官方申请链待核验
ICU-0293,中国工商银行深圳市分行,finance,university,https://career.sustech.edu.cn/detail/online?id=3524665,2026-06-11,2026-06-18,expired,official_url,rejected,unknown,rejected_expired,2026-07-26,本次星令营报名截止日期已过
ICU-0294,中国工商银行广州分行,finance,university,https://career.sustech.edu.cn/detail/online?id=3525337,2026-06-11,2026-06-18,expired,official_url,rejected,unknown,rejected_expired,2026-07-26,本次星令营报名截止日期已过
ICU-0295,安信基金管理有限责任公司,finance,university,https://career.sustech.edu.cn/detail/online?id=3529493,2026-06-29,unknown,active_needs_recheck,company_email,not_ready,unknown,application_chain_checked,2026-07-26,项目七月中旬开始且需确认是否仍开放只保留企业域名邮箱线索
ICU-0296,平安银行股份有限公司,finance,university,https://career.sustech.edu.cn/detail/job?id=2708106,2026-03-18,unknown,active_needs_recheck,unknown,not_ready,unknown,internship_evidence_checked,2026-07-26,暑期实习明确但当前活动状态和官方申请链待核验
ICU-0297,国泰海通证券互联网分公司,finance,university,https://career.sustech.edu.cn/detail/online?id=3531806,2026-07-14,rolling,active_explicit,unknown,not_ready,unknown,internship_evidence_checked,2026-07-26,原文称长期有效且可招实习生但申请方式待核验
ICU-0298,安谋科技中国有限公司,semiconductor,university,https://career.sustech.edu.cn/detail/online?id=3511451,2026-05-01,unknown,active_needs_recheck,official_url_and_email,not_ready,unknown,application_chain_checked,2026-07-26,暑期实习和官方公司入口明确但五月至六月流程后需确认仍有活动岗位
ICU-0299,上海汉得信息技术股份有限公司,enterprise_software,university,https://career.sustech.edu.cn/detail/job?id=2702977,2026-03-16,2027-07-31,active_explicit,university_only,not_ready,unknown,internship_evidence_checked,2026-07-26,数据开发实习可持续至2027年七月但缺企业官方申请链
ICU-0300,中正能源技术发展深圳有限公司,energy_service,university,https://career.sustech.edu.cn/detail/online?id=3500337,2026-04-16,2027-04-14,active_explicit,university_only,not_ready,unknown,internship_evidence_checked,2026-07-26,投资与项目助理实习明确但缺企业官方申请链
